dt,expect_num1(t-3),order_num2(t-3),order_money3(t-3),unit_price4(t-3),ssu_expect_sum5(t-3),ssu_warehouse_num6(t-3),warehouse_order_sum7(t-3),warehouse_company_num8(t-3),warehouse_order_money9(t-3),warehouse_ssu_num10(t-3),act_type11(t-3),is_act12(t-3),dayofweek13(t-3),month14(t-3),monthinyear15(t-3),dayinmonth16(t-3),expect_num_1d17(t-3),expect_num_r_1d18(t-3),order_num_1d19(t-3),order_num_r_1d20(t-3),order_money_1d21(t-3),order_money_r_1d22(t-3),unit_price_1d23(t-3),unit_price_r_1d24(t-3),ssu_expect_sum_1d25(t-3),ssu_expect_sum_r_1d26(t-3),ssu_warehouse_num_1d27(t-3),ssu_warehouse_num_r_1d28(t-3),warehouse_order_sum_1d29(t-3),warehouse_company_num_1d30(t-3),warehouse_order_money_1d31(t-3),warehouse_ssu_num_1d32(t-3),expect_num_2d33(t-3),expect_num_r_2d34(t-3),order_num_2d35(t-3),order_num_r_2d36(t-3),order_money_2d37(t-3),order_money_r_2d38(t-3),unit_price_2d39(t-3),unit_price_r_2d40(t-3),ssu_expect_sum_2d41(t-3),ssu_expect_sum_r_2d42(t-3),ssu_warehouse_num_2d43(t-3),ssu_warehouse_num_r_2d44(t-3),warehouse_order_sum_2d45(t-3),warehouse_company_num_2d46(t-3),warehouse_order_money_2d47(t-3),warehouse_ssu_num_2d48(t-3),expect_num1(t-2),order_num2(t-2),order_money3(t-2),unit_price4(t-2),ssu_expect_sum5(t-2),ssu_warehouse_num6(t-2),warehouse_order_sum7(t-2),warehouse_company_num8(t-2),warehouse_order_money9(t-2),warehouse_ssu_num10(t-2),act_type11(t-2),is_act12(t-2),dayofweek13(t-2),month14(t-2),monthinyear15(t-2),dayinmonth16(t-2),expect_num_1d17(t-2),expect_num_r_1d18(t-2),order_num_1d19(t-2),order_num_r_1d20(t-2),order_money_1d21(t-2),order_money_r_1d22(t-2),unit_price_1d23(t-2),unit_price_r_1d24(t-2),ssu_expect_sum_1d25(t-2),ssu_expect_sum_r_1d26(t-2),ssu_warehouse_num_1d27(t-2),ssu_warehouse_num_r_1d28(t-2),warehouse_order_sum_1d29(t-2),warehouse_company_num_1d30(t-2),warehouse_order_money_1d31(t-2),warehouse_ssu_num_1d32(t-2),expect_num_2d33(t-2),expect_num_r_2d34(t-2),order_num_2d35(t-2),order_num_r_2d36(t-2),order_money_2d37(t-2),order_money_r_2d38(t-2),unit_price_2d39(t-2),unit_price_r_2d40(t-2),ssu_expect_sum_2d41(t-2),ssu_expect_sum_r_2d42(t-2),ssu_warehouse_num_2d43(t-2),ssu_warehouse_num_r_2d44(t-2),warehouse_order_sum_2d45(t-2),warehouse_company_num_2d46(t-2),warehouse_order_money_2d47(t-2),warehouse_ssu_num_2d48(t-2),expect_num1(t-1),order_num2(t-1),order_money3(t-1),unit_price4(t-1),ssu_expect_sum5(t-1),ssu_warehouse_num6(t-1),warehouse_order_sum7(t-1),warehouse_company_num8(t-1),warehouse_order_money9(t-1),warehouse_ssu_num10(t-1),act_type11(t-1),is_act12(t-1),dayofweek13(t-1),month14(t-1),monthinyear15(t-1),dayinmonth16(t-1),expect_num_1d17(t-1),expect_num_r_1d18(t-1),order_num_1d19(t-1),order_num_r_1d20(t-1),order_money_1d21(t-1),order_money_r_1d22(t-1),unit_price_1d23(t-1),unit_price_r_1d24(t-1),ssu_expect_sum_1d25(t-1),ssu_expect_sum_r_1d26(t-1),ssu_warehouse_num_1d27(t-1),ssu_warehouse_num_r_1d28(t-1),warehouse_order_sum_1d29(t-1),warehouse_company_num_1d30(t-1),warehouse_order_money_1d31(t-1),warehouse_ssu_num_1d32(t-1),expect_num_2d33(t-1),expect_num_r_2d34(t-1),order_num_2d35(t-1),order_num_r_2d36(t-1),order_money_2d37(t-1),order_money_r_2d38(t-1),unit_price_2d39(t-1),unit_price_r_2d40(t-1),ssu_expect_sum_2d41(t-1),ssu_expect_sum_r_2d42(t-1),ssu_warehouse_num_2d43(t-1),ssu_warehouse_num_r_2d44(t-1),warehouse_order_sum_2d45(t-1),warehouse_company_num_2d46(t-1),warehouse_order_money_2d47(t-1),warehouse_ssu_num_2d48(t-1),expect_num1(t)
2018-09-23,121.0,113.0,13615.0,112.5,121.0,1.0,3753.0,3317.0,749573.91,708.0,0.0,0.0,3.0,9.0,1.0,1.0,13.0,0.10743801652892562,15.0,0.13274336283185842,1491.0,0.10951156812339331,0.20999999999999375,0.0018666666666666111,13.0,0.10743801652892562,0.0,0.0,402.0,370.0,325205.53,20.0,7.0,0.05785123966942149,9.0,0.07964601769911504,805.0,0.05912596401028278,0.09999999999999432,0.0008888888888888384,7.0,0.05785123966942149,0.0,0.0,-79.0,-34.0,-27564.05999999994,-11.0,90.0,82.0,10080.0,112.0,90.0,1.0,3299.0,2926.0,416224.17,700.0,0.0,0.0,4.0,9.0,1.0,1.0,-31.0,-0.34444444444444444,-31.0,-0.3780487804878049,-3535.0,-0.3506944444444444,-0.5,-0.004464285714285714,-31.0,-0.34444444444444444,0.0,0.0,-454.0,-391.0,-333349.74000000005,-8.0,-18.0,-0.2,-16.0,-0.1951219512195122,-2044.0,-0.20277777777777778,-0.29000000000000625,-0.00258928571428577,-18.0,-0.2,0.0,0.0,-52.0,-21.0,-8144.210000000021,12.0,82.0,81.0,9198.0,112.17,82.0,1.0,3284.0,2865.0,427268.28,696.0,0.0,0.0,5.0,9.0,1.0,1.0,-8.0,-0.0975609756097561,-1.0,-0.012345679012345678,-882.0,-0.0958904109589041,0.1700000000000017,0.001515556744227527,-8.0,-0.0975609756097561,0.0,0.0,-15.0,-61.0,11044.110000000044,-4.0,-39.0,-0.47560975609756095,-32.0,-0.3950617283950617,-4417.0,-0.4802130898021309,-0.3299999999999983,-0.002941963091735743,-39.0,-0.47560975609756095,0.0,0.0,-469.0,-452.0,-322305.63,-12.0,79
2018-09-24,90.0,82.0,10080.0,112.0,90.0,1.0,3299.0,2926.0,416224.17,700.0,0.0,0.0,4.0,9.0,1.0,1.0,-31.0,-0.34444444444444444,-31.0,-0.3780487804878049,-3535.0,-0.3506944444444444,-0.5,-0.004464285714285714,-31.0,-0.34444444444444444,0.0,0.0,-454.0,-391.0,-333349.74000000005,-8.0,-18.0,-0.2,-16.0,-0.1951219512195122,-2044.0,-0.20277777777777778,-0.29000000000000625,-0.00258928571428577,-18.0,-0.2,0.0,0.0,-52.0,-21.0,-8144.210000000021,12.0,82.0,81.0,9198.0,112.17,82.0,1.0,3284.0,2865.0,427268.28,696.0,0.0,0.0,5.0,9.0,1.0,1.0,-8.0,-0.0975609756097561,-1.0,-0.012345679012345678,-882.0,-0.0958904109589041,0.1700000000000017,0.001515556744227527,-8.0,-0.0975609756097561,0.0,0.0,-15.0,-61.0,11044.110000000044,-4.0,-39.0,-0.47560975609756095,-32.0,-0.3950617283950617,-4417.0,-0.4802130898021309,-0.3299999999999983,-0.002941963091735743,-39.0,-0.47560975609756095,0.0,0.0,-469.0,-452.0,-322305.63,-12.0,79.0,75.0,8869.0,112.28,79.0,1.0,2555.0,2286.0,363593.45,670.0,0.0,0.0,6.0,9.0,1.0,1.0,-3.0,-0.0379746835443038,-6.0,-0.08,-329.0,-0.037095501183898975,0.10999999999999943,0.0009796936230851393,-3.0,-0.0379746835443038,0.0,0.0,-729.0,-579.0,-63674.830000000016,-26.0,-11.0,-0.13924050632911392,-7.0,-0.09333333333333334,-1211.0,-0.13654301499605367,0.28000000000000114,0.0024937655860349226,-11.0,-0.13924050632911392,0.0,0.0,-744.0,-640.0,-52630.71999999997,-30.0,83
2018-09-25,82.0,81.0,9198.0,112.17,82.0,1.0,3284.0,2865.0,427268.28,696.0,0.0,0.0,5.0,9.0,1.0,1.0,-8.0,-0.0975609756097561,-1.0,-0.012345679012345678,-882.0,-0.0958904109589041,0.1700000000000017,0.001515556744227527,-8.0,-0.0975609756097561,0.0,0.0,-15.0,-61.0,11044.110000000044,-4.0,-39.0,-0.47560975609756095,-32.0,-0.3950617283950617,-4417.0,-0.4802130898021309,-0.3299999999999983,-0.002941963091735743,-39.0,-0.47560975609756095,0.0,0.0,-469.0,-452.0,-322305.63,-12.0,79.0,75.0,8869.0,112.28,79.0,1.0,2555.0,2286.0,363593.45,670.0,0.0,0.0,6.0,9.0,1.0,1.0,-3.0,-0.0379746835443038,-6.0,-0.08,-329.0,-0.037095501183898975,0.10999999999999943,0.0009796936230851393,-3.0,-0.0379746835443038,0.0,0.0,-729.0,-579.0,-63674.830000000016,-26.0,-11.0,-0.13924050632911392,-7.0,-0.09333333333333334,-1211.0,-0.13654301499605367,0.28000000000000114,0.0024937655860349226,-11.0,-0.13924050632911392,0.0,0.0,-744.0,-640.0,-52630.71999999997,-30.0,83.0,79.0,9359.0,112.8,83.0,1.0,3046.0,2728.0,393836.32,654.0,0.0,0.0,0.0,9.0,1.0,1.0,4.0,0.04819277108433735,4.0,0.05063291139240506,490.0,0.05235602094240838,0.519999999999996,0.004609929078014149,4.0,0.04819277108433735,0.0,0.0,491.0,442.0,30242.869999999995,-16.0,1.0,0.012048192771084338,-2.0,-0.02531645569620253,161.0,0.01720269259536275,0.6299999999999955,0.005585106382978683,1.0,0.012048192771084338,0.0,0.0,-238.0,-137.0,-33431.96000000002,-42.0,100
2018-09-26,79.0,75.0,8869.0,112.28,79.0,1.0,2555.0,2286.0,363593.45,670.0,0.0,0.0,6.0,9.0,1.0,1.0,-3.0,-0.0379746835443038,-6.0,-0.08,-329.0,-0.037095501183898975,0.10999999999999943,0.0009796936230851393,-3.0,-0.0379746835443038,0.0,0.0,-729.0,-579.0,-63674.830000000016,-26.0,-11.0,-0.13924050632911392,-7.0,-0.09333333333333334,-1211.0,-0.13654301499605367,0.28000000000000114,0.0024937655860349226,-11.0,-0.13924050632911392,0.0,0.0,-744.0,-640.0,-52630.71999999997,-30.0,83.0,79.0,9359.0,112.8,83.0,1.0,3046.0,2728.0,393836.32,654.0,0.0,0.0,0.0,9.0,1.0,1.0,4.0,0.04819277108433735,4.0,0.05063291139240506,490.0,0.05235602094240838,0.519999999999996,0.004609929078014149,4.0,0.04819277108433735,0.0,0.0,491.0,442.0,30242.869999999995,-16.0,1.0,0.012048192771084338,-2.0,-0.02531645569620253,161.0,0.01720269259536275,0.6299999999999955,0.005585106382978683,1.0,0.012048192771084338,0.0,0.0,-238.0,-137.0,-33431.96000000002,-42.0,100.0,88.0,11228.0,112.32,100.0,1.0,3619.0,3154.0,640913.44,699.0,0.0,0.0,1.0,9.0,1.0,1.0,17.0,0.17,9.0,0.10227272727272728,1869.0,0.16645885286783044,-0.480000000000004,-0.0042735042735043095,17.0,0.17,0.0,0.0,573.0,426.0,247077.11999999994,45.0,21.0,0.21,13.0,0.14772727272727273,2359.0,0.21009975062344138,0.03999999999999204,0.0003561253561252853,21.0,0.21,0.0,0.0,1064.0,868.0,277319.98999999993,29.0,152
2018-09-27,83.0,79.0,9359.0,112.8,83.0,1.0,3046.0,2728.0,393836.32,654.0,0.0,0.0,0.0,9.0,1.0,1.0,4.0,0.04819277108433735,4.0,0.05063291139240506,490.0,0.05235602094240838,0.519999999999996,0.004609929078014149,4.0,0.04819277108433735,0.0,0.0,491.0,442.0,30242.869999999995,-16.0,1.0,0.012048192771084338,-2.0,-0.02531645569620253,161.0,0.01720269259536275,0.6299999999999955,0.005585106382978683,1.0,0.012048192771084338,0.0,0.0,-238.0,-137.0,-33431.96000000002,-42.0,100.0,88.0,11228.0,112.32,100.0,1.0,3619.0,3154.0,640913.44,699.0,0.0,0.0,1.0,9.0,1.0,1.0,17.0,0.17,9.0,0.10227272727272728,1869.0,0.16645885286783044,-0.480000000000004,-0.0042735042735043095,17.0,0.17,0.0,0.0,573.0,426.0,247077.11999999994,45.0,21.0,0.21,13.0,0.14772727272727273,2359.0,0.21009975062344138,0.03999999999999204,0.0003561253561252853,21.0,0.21,0.0,0.0,1064.0,868.0,277319.98999999993,29.0,152.0,138.0,16775.0,110.22,152.0,1.0,4718.0,4118.0,1058505.67,716.0,0.0,0.0,2.0,9.0,1.0,1.0,52.0,0.34210526315789475,50.0,0.36231884057971014,5547.0,0.33067064083457526,-2.0999999999999943,-0.019052803483941158,52.0,0.34210526315789475,0.0,0.0,1099.0,964.0,417592.23,17.0,69.0,0.45394736842105265,59.0,0.427536231884058,7416.0,0.44208643815201193,-2.5799999999999983,-0.02340772999455633,69.0,0.45394736842105265,0.0,0.0,1672.0,1390.0,664669.3499999999,62.0,109
2018-09-28,100.0,88.0,11228.0,112.32,100.0,1.0,3619.0,3154.0,640913.44,699.0,0.0,0.0,1.0,9.0,1.0,1.0,17.0,0.17,9.0,0.10227272727272728,1869.0,0.16645885286783044,-0.480000000000004,-0.0042735042735043095,17.0,0.17,0.0,0.0,573.0,426.0,247077.11999999994,45.0,21.0,0.21,13.0,0.14772727272727273,2359.0,0.21009975062344138,0.03999999999999204,0.0003561253561252853,21.0,0.21,0.0,0.0,1064.0,868.0,277319.98999999993,29.0,152.0,138.0,16775.0,110.22,152.0,1.0,4718.0,4118.0,1058505.67,716.0,0.0,0.0,2.0,9.0,1.0,1.0,52.0,0.34210526315789475,50.0,0.36231884057971014,5547.0,0.33067064083457526,-2.0999999999999943,-0.019052803483941158,52.0,0.34210526315789475,0.0,0.0,1099.0,964.0,417592.23,17.0,69.0,0.45394736842105265,59.0,0.427536231884058,7416.0,0.44208643815201193,-2.5799999999999983,-0.02340772999455633,69.0,0.45394736842105265,0.0,0.0,1672.0,1390.0,664669.3499999999,62.0,109.0,98.0,12229.0,112.21,109.0,1.0,3506.0,3090.0,443952.68,715.0,0.0,0.0,3.0,9.0,1.0,1.0,-43.0,-0.3944954128440367,-40.0,-0.40816326530612246,-4546.0,-0.37173930820181533,1.9899999999999949,0.017734604758934097,-43.0,-0.3944954128440367,0.0,0.0,-1212.0,-1028.0,-614552.99,-1.0,9.0,0.08256880733944955,10.0,0.10204081632653061,1001.0,0.08185460789925587,-0.10999999999999943,-0.0009803047856697213,9.0,0.08256880733944955,0.0,0.0,-113.0,-64.0,-196960.75999999995,16.0,143
2018-09-29,152.0,138.0,16775.0,110.22,152.0,1.0,4718.0,4118.0,1058505.67,716.0,0.0,0.0,2.0,9.0,1.0,1.0,52.0,0.34210526315789475,50.0,0.36231884057971014,5547.0,0.33067064083457526,-2.0999999999999943,-0.019052803483941158,52.0,0.34210526315789475,0.0,0.0,1099.0,964.0,417592.23,17.0,69.0,0.45394736842105265,59.0,0.427536231884058,7416.0,0.44208643815201193,-2.5799999999999983,-0.02340772999455633,69.0,0.45394736842105265,0.0,0.0,1672.0,1390.0,664669.3499999999,62.0,109.0,98.0,12229.0,112.21,109.0,1.0,3506.0,3090.0,443952.68,715.0,0.0,0.0,3.0,9.0,1.0,1.0,-43.0,-0.3944954128440367,-40.0,-0.40816326530612246,-4546.0,-0.37173930820181533,1.9899999999999949,0.017734604758934097,-43.0,-0.3944954128440367,0.0,0.0,-1212.0,-1028.0,-614552.99,-1.0,9.0,0.08256880733944955,10.0,0.10204081632653061,1001.0,0.08185460789925587,-0.10999999999999943,-0.0009803047856697213,9.0,0.08256880733944955,0.0,0.0,-113.0,-64.0,-196960.75999999995,16.0,143.0,125.0,16023.0,112.06,143.0,1.0,3441.0,3033.0,474836.25,720.0,0.0,0.0,4.0,9.0,1.0,1.0,34.0,0.23776223776223776,27.0,0.216,3794.0,0.236784622105723,-0.14999999999999147,-0.0013385686239513785,34.0,0.23776223776223776,0.0,0.0,-65.0,-57.0,30883.570000000007,5.0,-9.0,-0.06293706293706294,-13.0,-0.104,-752.0,-0.04693253448168258,1.8400000000000034,0.016419775120471207,-9.0,-0.06293706293706294,0.0,0.0,-1277.0,-1085.0,-583669.4199999999,4.0,107
2018-09-30,109.0,98.0,12229.0,112.21,109.0,1.0,3506.0,3090.0,443952.68,715.0,0.0,0.0,3.0,9.0,1.0,1.0,-43.0,-0.3944954128440367,-40.0,-0.40816326530612246,-4546.0,-0.37173930820181533,1.9899999999999949,0.017734604758934097,-43.0,-0.3944954128440367,0.0,0.0,-1212.0,-1028.0,-614552.99,-1.0,9.0,0.08256880733944955,10.0,0.10204081632653061,1001.0,0.08185460789925587,-0.10999999999999943,-0.0009803047856697213,9.0,0.08256880733944955,0.0,0.0,-113.0,-64.0,-196960.75999999995,16.0,143.0,125.0,16023.0,112.06,143.0,1.0,3441.0,3033.0,474836.25,720.0,0.0,0.0,4.0,9.0,1.0,1.0,34.0,0.23776223776223776,27.0,0.216,3794.0,0.236784622105723,-0.14999999999999147,-0.0013385686239513785,34.0,0.23776223776223776,0.0,0.0,-65.0,-57.0,30883.570000000007,5.0,-9.0,-0.06293706293706294,-13.0,-0.104,-752.0,-0.04693253448168258,1.8400000000000034,0.016419775120471207,-9.0,-0.06293706293706294,0.0,0.0,-1277.0,-1085.0,-583669.4199999999,4.0,107.0,97.0,12026.0,112.43,107.0,1.0,3405.0,3030.0,470124.07,738.0,0.0,0.0,5.0,9.0,1.0,1.0,-36.0,-0.3364485981308411,-28.0,-0.28865979381443296,-3997.0,-0.33236321303841676,0.37000000000000455,0.003290936582762648,-36.0,-0.3364485981308411,0.0,0.0,-36.0,-3.0,-4712.179999999993,18.0,-2.0,-0.018691588785046728,-1.0,-0.010309278350515464,-203.0,-0.016880093131548313,0.22000000000001307,0.0019567731032643695,-2.0,-0.018691588785046728,0.0,0.0,-101.0,-60.0,26171.390000000014,23.0,45
2018-10-01,143.0,125.0,16023.0,112.06,143.0,1.0,3441.0,3033.0,474836.25,720.0,0.0,0.0,4.0,9.0,1.0,1.0,34.0,0.23776223776223776,27.0,0.216,3794.0,0.236784622105723,-0.14999999999999147,-0.0013385686239513785,34.0,0.23776223776223776,0.0,0.0,-65.0,-57.0,30883.570000000007,5.0,-9.0,-0.06293706293706294,-13.0,-0.104,-752.0,-0.04693253448168258,1.8400000000000034,0.016419775120471207,-9.0,-0.06293706293706294,0.0,0.0,-1277.0,-1085.0,-583669.4199999999,4.0,107.0,97.0,12026.0,112.43,107.0,1.0,3405.0,3030.0,470124.07,738.0,0.0,0.0,5.0,9.0,1.0,1.0,-36.0,-0.3364485981308411,-28.0,-0.28865979381443296,-3997.0,-0.33236321303841676,0.37000000000000455,0.003290936582762648,-36.0,-0.3364485981308411,0.0,0.0,-36.0,-3.0,-4712.179999999993,18.0,-2.0,-0.018691588785046728,-1.0,-0.010309278350515464,-203.0,-0.016880093131548313,0.22000000000001307,0.0019567731032643695,-2.0,-0.018691588785046728,0.0,0.0,-101.0,-60.0,26171.390000000014,23.0,45.0,44.0,5040.0,112.0,45.0,1.0,2190.0,1985.0,310577.02,648.0,0.0,0.0,6.0,9.0,1.0,1.0,-62.0,-1.3777777777777778,-53.0,-1.2045454545454546,-6986.0,-1.386111111111111,-0.4300000000000068,-0.003839285714285775,-62.0,-1.3777777777777778,0.0,0.0,-1215.0,-1045.0,-159547.05,-90.0,-98.0,-2.1777777777777776,-81.0,-1.8409090909090908,-10983.0,-2.1791666666666667,-0.060000000000002274,-0.000535714285714306,-98.0,-2.1777777777777776,0.0,0.0,-1251.0,-1048.0,-164259.22999999998,-72.0,57
2018-10-02,107.0,97.0,12026.0,112.43,107.0,1.0,3405.0,3030.0,470124.07,738.0,0.0,0.0,5.0,9.0,1.0,1.0,-36.0,-0.3364485981308411,-28.0,-0.28865979381443296,-3997.0,-0.33236321303841676,0.37000000000000455,0.003290936582762648,-36.0,-0.3364485981308411,0.0,0.0,-36.0,-3.0,-4712.179999999993,18.0,-2.0,-0.018691588785046728,-1.0,-0.010309278350515464,-203.0,-0.016880093131548313,0.22000000000001307,0.0019567731032643695,-2.0,-0.018691588785046728,0.0,0.0,-101.0,-60.0,26171.390000000014,23.0,45.0,44.0,5040.0,112.0,45.0,1.0,2190.0,1985.0,310577.02,648.0,0.0,0.0,6.0,9.0,1.0,1.0,-62.0,-1.3777777777777778,-53.0,-1.2045454545454546,-6986.0,-1.386111111111111,-0.4300000000000068,-0.003839285714285775,-62.0,-1.3777777777777778,0.0,0.0,-1215.0,-1045.0,-159547.05,-90.0,-98.0,-2.1777777777777776,-81.0,-1.8409090909090908,-10983.0,-2.1791666666666667,-0.060000000000002274,-0.000535714285714306,-98.0,-2.1777777777777776,0.0,0.0,-1251.0,-1048.0,-164259.22999999998,-72.0,57.0,51.0,6563.0,115.16,57.0,1.0,1719.0,1575.0,253961.74,445.0,0.0,0.0,0.0,10.0,1.0,0.0,12.0,0.21052631578947367,7.0,0.13725490196078433,1523.0,0.23205850982782264,3.1599999999999966,0.02744008336227854,12.0,0.21052631578947367,0.0,0.0,-471.0,-410.0,-56615.28000000003,-203.0,-50.0,-0.8771929824561403,-46.0,-0.9019607843137255,-5463.0,-0.8323937223830565,2.7299999999999898,0.02370614796804437,-50.0,-0.8771929824561403,0.0,0.0,-1686.0,-1455.0,-216162.33000000002,-293.0,61
2018-10-03,45.0,44.0,5040.0,112.0,45.0,1.0,2190.0,1985.0,310577.02,648.0,0.0,0.0,6.0,9.0,1.0,1.0,-62.0,-1.3777777777777778,-53.0,-1.2045454545454546,-6986.0,-1.386111111111111,-0.4300000000000068,-0.003839285714285775,-62.0,-1.3777777777777778,0.0,0.0,-1215.0,-1045.0,-159547.05,-90.0,-98.0,-2.1777777777777776,-81.0,-1.8409090909090908,-10983.0,-2.1791666666666667,-0.060000000000002274,-0.000535714285714306,-98.0,-2.1777777777777776,0.0,0.0,-1251.0,-1048.0,-164259.22999999998,-72.0,57.0,51.0,6563.0,115.16,57.0,1.0,1719.0,1575.0,253961.74,445.0,0.0,0.0,0.0,10.0,1.0,0.0,12.0,0.21052631578947367,7.0,0.13725490196078433,1523.0,0.23205850982782264,3.1599999999999966,0.02744008336227854,12.0,0.21052631578947367,0.0,0.0,-471.0,-410.0,-56615.28000000003,-203.0,-50.0,-0.8771929824561403,-46.0,-0.9019607843137255,-5463.0,-0.8323937223830565,2.7299999999999898,0.02370614796804437,-50.0,-0.8771929824561403,0.0,0.0,-1686.0,-1455.0,-216162.33000000002,-293.0,61.0,57.0,7019.0,115.07,61.0,1.0,1745.0,1609.0,260099.18,444.0,0.0,0.0,1.0,10.0,1.0,0.0,4.0,0.06557377049180328,6.0,0.10526315789473684,456.0,0.0649665194472147,-0.09000000000000341,-0.0007821326149300723,4.0,0.06557377049180328,0.0,0.0,26.0,34.0,6137.440000000002,-1.0,16.0,0.26229508196721313,13.0,0.22807017543859648,1979.0,0.28194899558341646,3.069999999999993,0.026679412531502505,16.0,0.26229508196721313,0.0,0.0,-445.0,-376.0,-50477.840000000026,-204.0,62
2018-10-04,57.0,51.0,6563.0,115.16,57.0,1.0,1719.0,1575.0,253961.74,445.0,0.0,0.0,0.0,10.0,1.0,0.0,12.0,0.21052631578947367,7.0,0.13725490196078433,1523.0,0.23205850982782264,3.1599999999999966,0.02744008336227854,12.0,0.21052631578947367,0.0,0.0,-471.0,-410.0,-56615.28000000003,-203.0,-50.0,-0.8771929824561403,-46.0,-0.9019607843137255,-5463.0,-0.8323937223830565,2.7299999999999898,0.02370614796804437,-50.0,-0.8771929824561403,0.0,0.0,-1686.0,-1455.0,-216162.33000000002,-293.0,61.0,57.0,7019.0,115.07,61.0,1.0,1745.0,1609.0,260099.18,444.0,0.0,0.0,1.0,10.0,1.0,0.0,4.0,0.06557377049180328,6.0,0.10526315789473684,456.0,0.0649665194472147,-0.09000000000000341,-0.0007821326149300723,4.0,0.06557377049180328,0.0,0.0,26.0,34.0,6137.440000000002,-1.0,16.0,0.26229508196721313,13.0,0.22807017543859648,1979.0,0.28194899558341646,3.069999999999993,0.026679412531502505,16.0,0.26229508196721313,0.0,0.0,-445.0,-376.0,-50477.840000000026,-204.0,62.0,57.0,7142.0,115.21,62.0,1.0,1849.0,1712.0,279809.68,457.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,0.016129032258064516,0.0,0.0,123.0,0.01722206664799776,0.14000000000000057,0.0012151722940717002,1.0,0.016129032258064516,0.0,0.0,104.0,103.0,19710.5,13.0,5.0,0.08064516129032258,6.0,0.10526315789473684,579.0,0.08106972836740409,0.04999999999999716,0.00043399010502558077,5.0,0.08064516129032258,0.0,0.0,130.0,137.0,25847.940000000002,12.0,68
2018-10-05,61.0,57.0,7019.0,115.07,61.0,1.0,1745.0,1609.0,260099.18,444.0,0.0,0.0,1.0,10.0,1.0,0.0,4.0,0.06557377049180328,6.0,0.10526315789473684,456.0,0.0649665194472147,-0.09000000000000341,-0.0007821326149300723,4.0,0.06557377049180328,0.0,0.0,26.0,34.0,6137.440000000002,-1.0,16.0,0.26229508196721313,13.0,0.22807017543859648,1979.0,0.28194899558341646,3.069999999999993,0.026679412531502505,16.0,0.26229508196721313,0.0,0.0,-445.0,-376.0,-50477.840000000026,-204.0,62.0,57.0,7142.0,115.21,62.0,1.0,1849.0,1712.0,279809.68,457.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,0.016129032258064516,0.0,0.0,123.0,0.01722206664799776,0.14000000000000057,0.0012151722940717002,1.0,0.016129032258064516,0.0,0.0,104.0,103.0,19710.5,13.0,5.0,0.08064516129032258,6.0,0.10526315789473684,579.0,0.08106972836740409,0.04999999999999716,0.00043399010502558077,5.0,0.08064516129032258,0.0,0.0,130.0,137.0,25847.940000000002,12.0,68.0,60.0,7852.0,115.47,68.0,1.0,1990.0,1856.0,296376.04,457.0,0.0,0.0,3.0,10.0,1.0,0.0,6.0,0.08823529411764706,3.0,0.05,710.0,0.09042282221090168,0.2600000000000051,0.002251667099679615,6.0,0.08823529411764706,0.0,0.0,141.0,144.0,16566.359999999986,0.0,7.0,0.10294117647058823,3.0,0.05,833.0,0.10608762098828324,0.4000000000000057,0.0034641032302763115,7.0,0.10294117647058823,0.0,0.0,245.0,247.0,36276.859999999986,13.0,71
2018-10-06,62.0,57.0,7142.0,115.21,62.0,1.0,1849.0,1712.0,279809.68,457.0,0.0,0.0,2.0,10.0,1.0,0.0,1.0,0.016129032258064516,0.0,0.0,123.0,0.01722206664799776,0.14000000000000057,0.0012151722940717002,1.0,0.016129032258064516,0.0,0.0,104.0,103.0,19710.5,13.0,5.0,0.08064516129032258,6.0,0.10526315789473684,579.0,0.08106972836740409,0.04999999999999716,0.00043399010502558077,5.0,0.08064516129032258,0.0,0.0,130.0,137.0,25847.940000000002,12.0,68.0,60.0,7852.0,115.47,68.0,1.0,1990.0,1856.0,296376.04,457.0,0.0,0.0,3.0,10.0,1.0,0.0,6.0,0.08823529411764706,3.0,0.05,710.0,0.09042282221090168,0.2600000000000051,0.002251667099679615,6.0,0.08823529411764706,0.0,0.0,141.0,144.0,16566.359999999986,0.0,7.0,0.10294117647058823,3.0,0.05,833.0,0.10608762098828324,0.4000000000000057,0.0034641032302763115,7.0,0.10294117647058823,0.0,0.0,245.0,247.0,36276.859999999986,13.0,71.0,63.0,8169.0,115.06,71.0,1.0,2147.0,2009.0,315073.21,448.0,0.0,0.0,4.0,10.0,1.0,0.0,3.0,0.04225352112676056,3.0,0.047619047619047616,317.0,0.03880523931937814,-0.4099999999999966,-0.0035633582478706463,3.0,0.04225352112676056,0.0,0.0,157.0,153.0,18697.170000000042,-9.0,9.0,0.1267605633802817,6.0,0.09523809523809523,1027.0,0.1257191822744522,-0.14999999999999147,-0.0013036676516599293,9.0,0.1267605633802817,0.0,0.0,298.0,297.0,35263.53000000003,-9.0,113
